"file","md5_sum","number_of_objects","mean_size","sd_size","mean_intensity","sd_intensity","estimated_rejected","coverage"
"notebook/Images/analysis/beads_large1.bmp","7b88193bf99c4efebb5e2e8f4b8066fe",85,110.458823529412,57.0003243393396,0.654883165322791,0.19840749290269,0,0.0507535460992908
"notebook/Images/analysis/beads_large2.png","b37015555151d6b387ea8a7ced30eaa3",750,98.58,49.082784758809,0.194079998727022,0.0631713597055324,0,0.0517647701303939
"notebook/Images/analysis/beads.png","504d83fb571b8e8156f188b57733a60c",10,137.1,104.907843155579,0.624664979047783,0.180603047859782,0,0.0849126718691936
